PolicyID,State Code,County,2011,2012,Latitude,Longitude,Line,Construction,Point Granularity
196152,FL,BROWARD COUNTY,2955.52,4582.24,26.168615,-80.279175,Residential,Wood,1
970520,FL,BROWARD COUNTY,25676.08,34978.83,26.168615,-80.279175,Residential,Wood,1
257835,FL,BROWARD COUNTY,25676.08,18530.81,26.168615,-80.279175,Residential,Wood,1
566986,FL,BROWARD COUNTY,60311.52,54904.6,26.168615,-80.279175,Residential,Wood,1
763562,FL,BROWARD COUNTY,1114969.8,1037590.9,26.178669,-80.263664,Residential,Masonry,1
979497,FL,BROWARD COUNTY,7758.24,9823.17,26.174601,-80.261208,Residential,Wood,1
348521,FL,BROWARD COUNTY,684310.04,590551.35,26.174601,-80.261208,Residential,Masonry,1
161799,FL,BROWARD COUNTY,13854,19426.08,26.174601,-80.261208,Residential,Wood,1
164473,FL,BROWARD COUNTY,3694.4,4480.75,26.174601,-80.261208,Residential,Wood,1
894805,FL,BROWARD COUNTY,437833.21,414277.78,26.174601,-80.261208,Residential,Masonry,1
988651,FL,BROWARD COUNTY,25860.8,38729.13,26.174601,-80.261208,Residential,Wood,1
779774,FL,BROWARD COUNTY,98363.84,142448.55,26.179081,-80.301949,Residential,Wood,3
219432,FL,BROWARD COUNTY,99656.88,94238.54,26.179081,-80.301949,Residential,Wood,3
200027,FL,BROWARD COUNTY,10806.57,12466.11,26.179081,-80.301949,Residential,Wood,3
723605,FL,BROWARD COUNTY,105844.55,119616.19,26.179081,-80.301949,Residential,Wood,3
295873,FL,BROWARD COUNTY,2216.64,2032.39,26.179081,-80.301949,Residential,Wood,3
557888,FL,BROWARD COUNTY,4987.44,8078.22,26.179081,-80.301949,Residential,Wood,3
637654,FL,BROWARD COUNTY,10806.57,12329.99,26.179081,-80.301949,Residential,Wood,3
537649,FL,BROWARD COUNTY,28077.44,36039.3,26.179081,-80.301949,Residential,Wood,3
422221,FL,BROWARD COUNTY,99656.88,131092.65,26.179081,-80.301949,Residential,Wood,3
406335,FL,BROWARD COUNTY,1108.32,1988.9,26.179081,-80.301949,Residential,Wood,3
710057,FL,BROWARD COUNTY,29093.85,31171.38,26.169626,-80.292908,Residential,Wood,1
464666,FL,BROWARD COUNTY,15147.04,22547.64,26.169626,-80.292908,Residential,Wood,1
546213,FL,BROWARD COUNTY,32788.25,33226.82,26.169626,-80.292908,Residential,Wood,1
479242,FL,BROWARD COUNTY,4987.44,4207.16,26.179081,-80.301949,Residential,Wood,3
554988,FL,BROWARD COUNTY,6927.45,9957.24,26.169626,-80.292908,Residential,Wood,1
284086,FL,BROWARD COUNTY,354570.45,463813.61,26.169626,-80.292908,Residential,Wood,1
101315,FL,BROWARD COUNTY,739600.78,746922.09,26.169626,-80.292908,Residential,Masonry,1
929229,FL,BROWARD COUNTY,9236,14523.42,26.179081,-80.301949,Residential,Wood,3
594810,FL,BROWARD COUNTY,109538.95,163299.9,26.179024,-80.297287,Residential,Wood,3
321741,FL,BROWARD COUNTY,9236,10085.71,26.179024,-80.297287,Residential,Wood,3
539618,FL,BROWARD COUNTY,21242.8,32707.96,26.179024,-80.297287,Residential,Wood,3
314685,FL,BROWARD COUNTY,14316.25,16240.81,26.179024,-80.297287,Residential,Wood,3
879415,FL,BROWARD COUNTY,2401.36,2992.9,26.179024,-80.297287,Residential,Wood,3
967942,FL,BROWARD COUNTY,140571.91,151311.6,26.179024,-80.297287,Residential,Wood,3
365589,FL,BROWARD COUNTY,10898.48,9981.26,26.179081,-80.301949,Residential,Wood,3
759746,FL,BROWARD COUNTY,2124.73,2894.29,26.179081,-80.301949,Residential,Wood,3
374842,FL,BROWARD COUNTY,54307.67,75400.12,26.179081,-80.301949,Residential,Wood,3
124012,FL,BROWARD COUNTY,19949.76,31716.72,26.179081,-80.301949,Residential,Wood,3
305472,FL,BROWARD COUNTY,4156.65,7759.93,26.168615,-80.279175,Residential,Wood,1
730224,FL,BROWARD COUNTY,12930.4,15056.35,26.179081,-80.301949,Residential,Wood,3
265107,FL,BROWARD COUNTY,108338.72,167994.35,26.179081,-80.301949,Residential,Wood,3
998526,FL,BROWARD COUNTY,19395.6,18224.57,26.179081,-80.301949,Residential,Wood,3
458761,FL,BROWARD COUNTY,327666.21,279183.41,26.179081,-80.301949,Residential,Wood,3
122138,FL,BROWARD COUNTY,6927.45,6666.15,26.179024,-80.297287,Residential,Wood,3
315078,FL,BROWARD COUNTY,19949.76,26485.7,26.187973,-80.287452,Residential,Wood,1
751762,FL,BROWARD COUNTY,110831.99,112037.84,26.187973,-80.287452,Residential,Wood,1
965073,FL,BROWARD COUNTY,32880.16,39453.23,26.187973,-80.287452,Residential,Wood,1
642772,FL,BROWARD COUNTY,110831.99,101715.84,26.187973,-80.287452,Residential,Wood,1
570276,FL,BROWARD COUNTY,110831.99,83788.98,26.187973,-80.287452,Residential,Wood,1
400503,FL,BROWARD COUNTY,23090,19888.06,26.188166,-80.295189,Residential,Wood,1
734535,FL,BROWARD COUNTY,10812.88,8995.23,26.192286,-80.292526,Residential,Wood,1
795185,FL,BROWARD COUNTY,1351.61,1431.68,26.192286,-80.292526,Residential,Wood,1
249790,FL,BROWARD COUNTY,4156.65,4585.75,26.187973,-80.287452,Residential,Wood,1
396390,FL,BROWARD COUNTY,24660.57,22630.66,26.187973,-80.287452,Residential,Wood,1
346640,FL,BROWARD COUNTY,6649.92,6683.49,26.187973,-80.287452,Residential,Wood,1
821957,FL,BROWARD COUNTY,5726.32,5779.99,26.187973,-80.287452,Residential,Wood,1
633282,FL,BROWARD COUNTY,15516.48,20829.94,26.17778,-80.25799,Residential,Wood,1
727377,FL,BROWARD COUNTY,4156.65,4357.5,26.17778,-80.25799,Residential,Wood,1
559864,FL,BROWARD COUNTY,9236,11338.41,26.17778,-80.25799,Residential,Wood,1
907241,FL,BROWARD COUNTY,245446.9,241939.46,26.188166,-80.295258,Residential,Wood,1
874422,FL,BROWARD COUNTY,628417.37,860587.43,26.178669,-80.263664,Residential,Masonry,1
788056,FL,BROWARD COUNTY,541229.54,694617.78,26.178669,-80.263664,Residential,Masonry,1
718368,FL,BROWARD COUNTY,15701.2,23059.99,26.178669,-80.263664,Residential,Wood,1
252027,FL,BROWARD COUNTY,670533.53,1013149.34,26.178669,-80.263664,Residential,Masonry,1
569708,FL,BROWARD COUNTY,4401831.18,4600987.63,26.178669,-80.263664,Commercial,Reinforced Masonry,1
325911,FL,BROWARD COUNTY,9720000,12420000,26.178669,-80.263664,Commercial,Reinforced Concrete,1
877808,FL,BROWARD COUNTY,2216917.3,1929793.25,26.178669,-80.263664,Commercial,Reinforced Masonry,1
551024,FL,BROWARD COUNTY,900509.91,1125565.34,26.178669,-80.263664,Residential,Masonry,1
335045,FL,BROWARD COUNTY,1131409.88,1094374.31,26.178669,-80.263664,Residential,Masonry,1
818421,FL,BROWARD COUNTY,1131409.88,795381.15,26.178669,-80.263664,Residential,Masonry,1
129266,FL,BROWARD COUNTY,49874.39,47421.57,26.178669,-80.263664,Residential,Wood,1
943860,FL,BROWARD COUNTY,189107.31,142823.29,26.178669,-80.263664,Residential,Wood,1
692789,FL,BROWARD COUNTY,2844687.7,3630492.85,26.178669,-80.263664,Commercial,Reinforced Masonry,1
338196,FL,BROWARD COUNTY,42480000,69480000,26.1798,-80.2731,Commercial,Steel Frame,4
326878,FL,BROWARD COUNTY,8889649.07,9450000,26.1798,-80.2731,Commercial,Reinforced Masonry,4
683032,FL,BROWARD COUNTY,24660.57,34623.44,26.179308,-80.287254,Residential,Wood,1
409118,FL,BROWARD COUNTY,92359.99,135977.55,26.179308,-80.287254,Residential,Wood,1
548392,FL,BROWARD COUNTY,1847.2,1351.23,26.179308,-80.287254,Residential,Wood,1
919369,FL,BROWARD COUNTY,8248.98,7899.22,26.193867,-80.258492,Residential,Wood,1
897124,FL,BROWARD COUNTY,36900000,54450000,26.176507,-80.284177,Commercial,Steel Frame,1
220890,FL,BROWARD COUNTY,4433483.7,4507123.86,26.167609,-80.261936,Commercial,Reinforced Masonry,1
102049,FL,BROWARD COUNTY,3133895.52,3292793.42,26.170097,-80.285843,Commercial,Reinforced Masonry,1
876471,FL,BROWARD COUNTY,1009300.5,895138.52,26.169811,-80.284332,Residential,Masonry,1
875069,FL,BROWARD COUNTY,215910,228969.96,26.189939,-80.289589,Residential,Wood,1
381402,FL,BROWARD COUNTY,3513045.6,5494304.95,26.19433,-80.25882,Commercial,Reinforced Masonry,1
582609,FL,BROWARD COUNTY,13230000,15570000,26.189028,-80.26799,Commercial,Reinforced Concrete,1
368988,FL,BROWARD COUNTY,486000,577761.66,26.190144,-80.289337,Residential,Masonry,1
523100,FL,BROWARD COUNTY,2160000,2868410.88,26.16556,-80.29345,Commercial,Reinforced Masonry,3
823614,FL,BROWARD COUNTY,6567775.2,9720000,26.1198,-80.1469,Commercial,Reinforced Masonry,1
985870,FL,PALM BEACH COUNTY,9450000,13230000,26.694948,-80.070671,Commercial,Reinforced Concrete,1
584816,FL,PALM BEACH COUNTY,4577168.71,7378638.56,26.6961,-80.075729,Commercial,Reinforced Masonry,3
451513,FL,PALM BEACH COUNTY,20520000,24030000,26.69315,-80.07231,Commercial,Reinforced Concrete,1
435010,FL,PALM BEACH COUNTY,29880000,38340000,26.726599,-80.079521,Commercial,Reinforced Concrete,1
688723,FL,PALM BEACH COUNTY,2475000,2386098,26.726105,-80.053123,Commercial,Reinforced Masonry,1
996407,FL,PALM BEACH COUNTY,126000,136295.46,26.726105,-80.053123,Residential,Wood,1
148295,FL,PALM BEACH COUNTY,8345705.4,8915792.19,26.7066,-80.04939,Commercial,Reinforced Masonry,1
192006,FL,PALM BEACH COUNTY,11700000,11790000,26.705034,-80.049515,Commercial,Reinforced Concrete,1
902244,FL,PALM BEACH COUNTY,40410000,55080000,26.704691,-80.052277,Commercial,Steel Frame,1
665114,FL,PALM BEACH COUNTY,28530000,32130000,26.70424,-80.05346,Commercial,Reinforced Concrete,1
241234,FL,PALM BEACH COUNTY,8207642.59,8070164.58,26.70108,-80.05136,Commercial,Reinforced Masonry,1
885108,FL,PALM BEACH COUNTY,11610000,12690000,26.703655,-80.05381,Commercial,Reinforced Concrete,1
788948,FL,PALM BEACH COUNTY,8534824.85,8224703.45,26.703775,-80.05304,Commercial,Reinforced Masonry,1
314637,FL,PALM BEACH COUNTY,3712169.65,4588241.68,26.7121,-80.064,Commercial,Reinforced Masonry,4
153742,FL,PALM BEACH COUNTY,3765326.22,3517228.88,26.705284,-80.052094,Commercial,Reinforced Masonry,1
826953,FL,PALM BEACH COUNTY,1178388.38,1614274.24,26.70542,-80.050636,Residential,Masonry,1
482734,FL,PALM BEACH COUNTY,3531452.7,6503678.68,26.705034,-80.049515,Commercial,Reinforced Masonry,1
426529,FL,PALM BEACH COUNTY,683952.23,1039197.02,26.723713,-80.051628,Residential,Masonry,1
383031,FL,PALM BEACH COUNTY,1176786.79,1556412.32,26.702622,-80.062877,Residential,Masonry,1
605229,FL,PALM BEACH COUNTY,1150615.72,1160718.12,26.701326,-80.053055,Residential,Masonry,1
771852,FL,PALM BEACH COUNTY,92070,107181.08,26.705034,-80.049515,Residential,Wood,1
491266,FL,PALM BEACH COUNTY,76702.5,71683.09,26.705034,-80.049515,Residential,Wood,1
750217,FL,PALM BEACH COUNTY,49860,59309.67,26.705034,-80.049515,Residential,Wood,1
891534,FL,PALM BEACH COUNTY,45000,54288,26.705034,-80.049515,Residential,Wood,1
721493,FL,PALM BEACH COUNTY,23760,30072.32,26.705034,-80.049515,Residential,Wood,1
504803,FL,PALM BEACH COUNTY,17460,22985.81,26.705034,-80.049515,Residential,Wood,1
629867,FL,PALM BEACH COUNTY,17288.1,14122.53,26.705034,-80.049515,Residential,Wood,1
683056,FL,PALM BEACH COUNTY,13770,16201.78,26.705034,-80.049515,Residential,Wood,1
268242,FL,PALM BEACH COUNTY,4275,5972.31,26.705034,-80.049515,Residential,Wood,1
700093,FL,PALM BEACH COUNTY,2430,3085.44,26.705034,-80.049515,Residential,Wood,1
840387,FL,PALM BEACH COUNTY,1890,2125.41,26.705034,-80.049515,Residential,Wood,1
578901,FL,PALM BEACH COUNTY,1890,3108.01,26.705034,-80.049515,Residential,Wood,1
499802,FL,PALM BEACH COUNTY,360,450.86,26.705034,-80.049515,Residential,Wood,1
158544,FL,PALM BEACH COUNTY,641700,894012.59,26.72197,-80.07199,Residential,Masonry,1
894744,FL,PALM BEACH COUNTY,142650,174571.5,26.7165,-80.07558,Residential,Wood,1
993418,FL,PALM BEACH COUNTY,5844660.3,7593756.72,26.695751,-80.071167,Commercial,Reinforced Masonry,1
494995,FL,PALM BEACH COUNTY,3256051.5,3155211.59,26.727467,-80.064201,Commercial,Reinforced Masonry,4
202339,FL,PALM BEACH COUNTY,829966.5,1209898.6,26.727467,-80.064201,Residential,Masonry,4
136314,FL,PALM BEACH COUNTY,20340000,28080000,26.72356,-80.07263,Commercial,Reinforced Concrete,1
674712,FL,PALM BEACH COUNTY,2127235.5,2523964.92,26.723631,-80.059418,Commercial,Reinforced Masonry,1
479168,FL,PALM BEACH COUNTY,1114236,1152432.01,26.723631,-80.059418,Residential,Masonry,1
529002,FL,PALM BEACH COUNTY,488592,446003.39,26.723631,-80.059418,Residential,Masonry,1
772465,FL,PALM BEACH COUNTY,4525267.5,7361623.71,26.723631,-80.059418,Commercial,Reinforced Masonry,1
735819,FL,PALM BEACH COUNTY,2407509,1902895.11,26.723631,-80.059418,Commercial,Reinforced Masonry,1
117409,FL,PALM BEACH COUNTY,116640,114970.18,26.723631,-80.059418,Residential,Wood,1
865305,FL,PALM BEACH COUNTY,116640,140054.78,26.723631,-80.059418,Residential,Wood,1
233531,FL,PALM BEACH COUNTY,3379090.5,4432880.15,26.709542,-80.058759,Commercial,Reinforced Masonry,3
424523,FL,PALM BEACH COUNTY,104976,139508.69,26.709542,-80.058759,Residential,Wood,3
110566,FL,PALM BEACH COUNTY,67950000,102600000,26.706376,-80.055738,Commercial,Steel Frame,1
568355,FL,PALM BEACH COUNTY,692820,737884.48,26.70742,-80.0566,Residential,Masonry,1
647791,FL,PALM BEACH COUNTY,4840595.1,6987118.27,26.71649,-80.0515,Commercial,Reinforced Masonry,1
368151,FL,PALM BEACH COUNTY,20610000,20070000,26.725008,-80.079185,Commercial,Reinforced Concrete,1
449994,FL,PALM BEACH COUNTY,95580,128298.95,26.70925,-80.05129,Residential,Wood,1
902817,FL,PALM BEACH COUNTY,25200,33165.62,26.72529,-80.0516,Residential,Wood,1
662535,FL,PALM BEACH COUNTY,132326.1,121139.78,26.711288,-80.05072,Residential,Wood,1
793307,FL,PALM BEACH COUNTY,172953,242826.01,26.71526,-80.04993,Residential,Wood,3
212201,FL,PALM BEACH COUNTY,8356390.85,10800000,26.71303,-80.06421,Commercial,Reinforced Masonry,1
572770,FL,PALM BEACH COUNTY,33390000,43560000,26.71303,-80.06421,Commercial,Reinforced Concrete,1
329739,FL,PALM BEACH COUNTY,21150000,25200000,26.7222,-80.08545,Commercial,Reinforced Concrete,1
525788,FL,PALM BEACH COUNTY,234000,209628.9,26.725046,-80.080399,Residential,Wood,1
882833,FL,PALM BEACH COUNTY,13050000,20430000,26.710993,-80.076828,Commercial,Reinforced Concrete,3
735260,FL,PALM BEACH COUNTY,1049383.8,843284.82,26.72335,-80.08061,Residential,Masonry,3
622169,FL,PALM BEACH COUNTY,18720000,19440000,26.718435,-80.085541,Commercial,Reinforced Concrete,1
198485,FL,PALM BEACH COUNTY,2283204.6,1862583.52,26.71787,-80.08634,Commercial,Reinforced Masonry,1
659386,FL,PALM BEACH COUNTY,11340000,14850000,26.71039,-80.06327,Commercial,Reinforced Concrete,1
615692,FL,PALM BEACH COUNTY,4364481.22,4451770.85,26.71728,-80.05145,Commercial,Reinforced Masonry,1
278547,FL,PALM BEACH COUNTY,1048172.84,1084104.21,26.69315,-80.07231,Residential,Masonry,1
326078,FL,PALM BEACH COUNTY,743755.37,823504.54,26.69617,-80.05334,Residential,Masonry,1
948666,FL,PALM BEACH COUNTY,36000,42768,26.724861,-80.082123,Residential,Wood,1
248494,FL,PALM BEACH COUNTY,1489535.12,2476107.86,26.727272,-80.05674,Residential,Masonry,4
876443,FL,PALM BEACH COUNTY,1471795.48,2489492.01,26.727272,-80.05674,Residential,Masonry,4
417793,FL,PALM BEACH COUNTY,623229.39,537952.91,26.727272,-80.05674,Residential,Masonry,4
429115,FL,PALM BEACH COUNTY,382291.33,452951,26.750805,-80.09288,Residential,Masonry,3
853527,FL,PALM BEACH COUNTY,382291.33,565902.03,26.712155,-80.050025,Residential,Masonry,3
673525,FL,PALM BEACH COUNTY,382291.33,315966.07,26.7121,-80.064,Residential,Masonry,3
416285,FL,PALM BEACH COUNTY,390014.19,332941.07,26.73627,-80.05382,Residential,Masonry,3
293754,FL,PALM BEACH COUNTY,519748.2,740953.03,26.706381,-80.055878,Residential,Masonry,1
161203,FL,PALM BEACH COUNTY,1065873.52,1471404.28,26.7121,-80.064,Residential,Masonry,4
988765,FL,PALM BEACH COUNTY,171492.03,231826.01,26.7121,-80.064,Residential,Wood,4
713771,FL,PALM BEACH COUNTY,98244.1,116822.07,26.810335,-80.273903,Residential,Wood,4
404371,FL,PALM BEACH COUNTY,98244.1,74419.91,26.794561,-80.314285,Residential,Wood,4
568279,FL,PALM BEACH COUNTY,98244.1,125234.51,26.738867,-80.329514,Residential,Wood,4
941977,FL,PALM BEACH COUNTY,304327.67,315330.33,26.710725,-80.11443,Residential,Wood,3
429038,FL,PALM BEACH COUNTY,350338.25,343158.41,26.710725,-80.11443,Residential,Wood,3
171566,FL,PALM BEACH COUNTY,344777.43,469993.7,26.710725,-80.11443,Residential,Wood,3
606269,FL,PALM BEACH COUNTY,26640000,27360000,26.721615,-80.087227,Commercial,Reinforced Concrete,3
814620,FL,PALM BEACH COUNTY,180000,255901.68,26.70942,-80.06375,Residential,Wood,1
741093,FL,PALM BEACH COUNTY,225000,302694.98,26.70942,-80.06375,Residential,Wood,1
864272,FL,PALM BEACH COUNTY,180000,202114.44,26.69217,-80.05401,Residential,Wood,1
176292,FL,PALM BEACH COUNTY,36000,62337.6,26.721886,-80.061768,Residential,Wood,1
401737,FL,PALM BEACH COUNTY,675000,624456,26.71304,-80.05256,Residential,Masonry,1
653264,FL,PALM BEACH COUNTY,6030000,8457075,26.80814,-80.080219,Commercial,Reinforced Masonry,1
996300,FL,PALM BEACH COUNTY,207000,261928.49,26.802197,-80.097366,Residential,Wood,1
341027,FL,PALM BEACH COUNTY,1885950,1509344.64,26.802197,-80.097366,Commercial,Reinforced Masonry,1
528329,FL,PALM BEACH COUNTY,5586376.5,7146835.81,26.81463,-80.08593,Commercial,Reinforced Masonry,1
275348,FL,PALM BEACH COUNTY,3021178.5,3510126.03,26.81463,-80.08593,Commercial,Reinforced Masonry,1
190295,FL,PALM BEACH COUNTY,116640,152848.56,26.81463,-80.08593,Residential,Wood,1
236548,FL,PALM BEACH COUNTY,116640,96510.74,26.81463,-80.08593,Residential,Wood,1
417386,FL,PALM BEACH COUNTY,116640,198124.7,26.81463,-80.08593,Residential,Wood,1
641023,FL,PALM BEACH COUNTY,116640,135845.94,26.81463,-80.08593,Residential,Wood,1
843339,FL,PALM BEACH COUNTY,937602,927663.42,26.79607,-80.05905,Residential,Masonry,1
454555,FL,PALM BEACH COUNTY,5395923,7016124.42,26.79607,-80.05905,Commercial,Reinforced Masonry,1
614495,FL,PALM BEACH COUNTY,74304,106589.83,26.79607,-80.05905,Residential,Wood,1
887771,FL,PALM BEACH COUNTY,10260000,8783432.35,26.80261,-80.08331,Commercial,Reinforced Concrete,3
593422,FL,PALM BEACH COUNTY,19620000,23670000,26.808594,-80.095673,Commercial,Reinforced Concrete,1
653707,FL,PALM BEACH COUNTY,4306126.82,3581513.33,26.808622,-80.096725,Commercial,Reinforced Masonry,1
968462,FL,PALM BEACH COUNTY,394939.35,356882.99,26.808622,-80.096725,Residential,Masonry,1
718276,FL,PALM BEACH COUNTY,477000,676863,26.808537,-80.087914,Residential,Masonry,1
113662,FL,PALM BEACH COUNTY,649548.27,711625.6,26.798695,-80.064674,Residential,Masonry,1
568966,FL,PALM BEACH COUNTY,4659.6,5223.1,26.798796,-80.071159,Residential,Wood,1
635413,FL,PALM BEACH COUNTY,97851.61,78970.16,26.8036,-80.0754,Residential,Wood,4
610664,FL,PALM BEACH COUNTY,3149330.61,3875339.5,26.798498,-80.06311,Commercial,Reinforced Masonry,1
861990,FL,PALM BEACH COUNTY,325519.67,480141.52,26.798498,-80.06311,Residential,Wood,1
488607,FL,PALM BEACH COUNTY,52187.52,87046.7,26.798498,-80.06311,Residential,Wood,1
263328,FL,PALM BEACH COUNTY,497601.9,473577.68,26.798796,-80.071159,Residential,Masonry,1
749054,FL,PALM BEACH COUNTY,24030000,33570000,26.80515,-80.08284,Commercial,Reinforced Concrete,3
946709,FL,PALM BEACH COUNTY,796500,701135.06,26.80851,-80.092308,Residential,Masonry,3
798417,FL,PALM BEACH COUNTY,1183805.58,1941677.9,26.79914,-80.07307,Residential,Masonry,1
716341,FL,PALM BEACH COUNTY,214644.01,175696.85,26.8036,-80.0754,Residential,Wood,4
983196,FL,PALM BEACH COUNTY,214644.01,368490.1,26.799605,-80.08171,Residential,Wood,3
172064,FL,PALM BEACH COUNTY,390014.19,342742.91,26.798195,-80.054875,Residential,Masonry,3
452477,FL,PALM BEACH COUNTY,390014.19,574851.66,26.78336,-80.053105,Residential,Masonry,3
908720,FL,PALM BEACH COUNTY,390014.19,574851.66,26.8036,-80.0754,Residential,Masonry,4
997044,FL,PALM BEACH COUNTY,390014.19,460786.16,26.75272,-80.052755,Residential,Masonry,3
585225,FL,PALM BEACH COUNTY,3224227.5,3803540.58,26.773884,-80.078758,Commercial,Reinforced Masonry,1
387105,FL,PALM BEACH COUNTY,405014.16,392210.85,26.778381,-80.03624,Residential,Masonry,1
775016,FL,PALM BEACH COUNTY,42704.99,52323.18,26.778381,-80.03624,Residential,Wood,1
786632,FL,PALM BEACH COUNTY,94899.99,161367.94,26.778381,-80.03624,Residential,Wood,1
757507,FL,PALM BEACH COUNTY,118835.66,141188.17,26.77847,-80.03359,Residential,Wood,3
459397,FL,PALM BEACH COUNTY,6394.36,5234.1,26.788565,-80.05463,Residential,Wood,3
994854,FL,PALM BEACH COUNTY,94899.99,125798.66,26.788565,-80.05463,Residential,Wood,3
118929,FL,PALM BEACH COUNTY,10440000,15660000,26.77708,-80.0526,Commercial,Reinforced Concrete,1
811325,FL,PALM BEACH COUNTY,630670.5,839076.83,26.785259,-80.064941,Residential,Masonry,1
233853,FL,PALM BEACH COUNTY,408289.5,360111.34,26.785259,-80.064941,Residential,Masonry,1
648017,FL,PALM BEACH COUNTY,3204036,4155314.29,26.785259,-80.064941,Commercial,Reinforced Masonry,1
350973,FL,PALM BEACH COUNTY,1176021,1544350.78,26.785259,-80.064941,Residential,Masonry,1
193463,FL,PALM BEACH COUNTY,1290577.5,1617183.95,26.785259,-80.064941,Residential,Masonry,1
211411,FL,PALM BEACH COUNTY,3198078,2689567.61,26.785259,-80.064941,Commercial,Reinforced Masonry,1
833458,FL,PALM BEACH COUNTY,222912,238515.84,26.785259,-80.064941,Residential,Wood,1
635416,FL,PALM BEACH COUNTY,97807.5,80637.2,26.785259,-80.064941,Residential,Wood,1
517695,FL,PALM BEACH COUNTY,98415,74849.73,26.785259,-80.064941,Residential,Wood,1
247399,FL,PALM BEACH COUNTY,1458229.5,2361229.37,26.787411,-80.082458,Residential,Masonry,1
428854,FL,PALM BEACH COUNTY,150444,188747.04,26.787411,-80.082458,Residential,Wood,1
898513,FL,PALM BEACH COUNTY,66873.6,56729.41,26.787411,-80.082458,Residential,Wood,1
558962,FL,PALM BEACH COUNTY,59443.2,59389.7,26.787411,-80.082458,Residential,Wood,1
390311,FL,PALM BEACH COUNTY,66873.6,98217.12,26.771061,-80.070313,Residential,Wood,1
996253,FL,PALM BEACH COUNTY,80496,123078.38,26.771061,-80.070313,Residential,Wood,1
684472,FL,PALM BEACH COUNTY,1433133,1186295.9,26.768019,-80.069382,Residential,Masonry,1
905389,FL,PALM BEACH COUNTY,2551594.5,2602881.55,26.768019,-80.069382,Commercial,Reinforced Masonry,1
554766,FL,PALM BEACH COUNTY,66873.6,57370.59,26.768019,-80.069382,Residential,Wood,1
514282,FL,PALM BEACH COUNTY,74304,74304.3,26.768019,-80.069382,Residential,Wood,1
658602,FL,PALM BEACH COUNTY,1870213.5,2938516.86,26.780529,-80.09214,Commercial,Reinforced Masonry,1
837323,FL,PALM BEACH COUNTY,84753,138416.06,26.780529,-80.09214,Residential,Wood,1
460753,FL,PALM BEACH COUNTY,43537.5,58370.73,26.780529,-80.09214,Residential,Wood,1
206776,FL,PALM BEACH COUNTY,43344,51853.12,26.780529,-80.09214,Residential,Wood,1
277091,FL,PALM BEACH COUNTY,42724.8,49128.73,26.780529,-80.09214,Residential,Wood,1
288691,FL,PALM BEACH COUNTY,94350.6,125451.39,26.780529,-80.09214,Residential,Wood,1
848246,FL,PALM BEACH COUNTY,90945,135151.55,26.780529,-80.09214,Residential,Wood,1
203308,FL,PALM BEACH COUNTY,61300.8,47240.24,26.780529,-80.09214,Residential,Wood,1
842551,FL,PALM BEACH COUNTY,210775.5,232835.26,26.780416,-80.092148,Residential,Wood,1
123835,FL,PALM BEACH COUNTY,978763.5,1448988.89,26.780416,-80.092148,Residential,Masonry,1
474199,FL,PALM BEACH COUNTY,969363,818723.99,26.780416,-80.092148,Residential,Masonry,1
752113,FL,PALM BEACH COUNTY,19080000,19260000,26.775852,-80.083069,Commercial,Reinforced Concrete,1
590638,FL,PALM BEACH COUNTY,521496,596005.26,26.775852,-80.083069,Residential,Masonry,1
434312,FL,PALM BEACH COUNTY,610213.5,884409.27,26.776997,-80.081528,Residential,Masonry,1
942208,FL,PALM BEACH COUNTY,534573,710697.7,26.776997,-80.081528,Residential,Masonry,1
874220,FL,PALM BEACH COUNTY,4289497.74,4279970.77,26.778931,-80.056442,Commercial,Reinforced Masonry,1
528763,FL,PALM BEACH COUNTY,1059660.36,1384764.16,26.778975,-80.059029,Residential,Masonry,1
549958,FL,PALM BEACH COUNTY,4140000,3803997.6,26.770056,-80.089508,Commercial,Reinforced Masonry,1
444841,FL,PALM BEACH COUNTY,147600000,126900000,26.785358,-80.034882,Commercial,Steel Frame,1
313150,FL,PALM BEACH COUNTY,1723115.91,1504624.82,26.790453,-80.054321,Residential,Masonry,3
308035,FL,PALM BEACH COUNTY,2255564.7,2385029.6,26.78075,-80.07084,Commercial,Reinforced Masonry,1
509301,FL,PALM BEACH COUNTY,1569901.5,1753893.96,26.796631,-80.040337,Residential,Masonry,1
706846,FL,PALM BEACH COUNTY,765569.25,630584.08,26.782545,-80.049469,Residential,Masonry,1
222238,FL,PALM BEACH COUNTY,653156.55,644012.36,26.785755,-80.035889,Residential,Masonry,1
805531,FL,PALM BEACH COUNTY,623309.04,590401.44,26.783985,-80.103806,Residential,Masonry,1
162290,FL,PALM BEACH COUNTY,1969350.3,2286041.52,26.771051,-80.089066,Commercial,Reinforced Masonry,1
435828,FL,PALM BEACH COUNTY,6423322.5,8594521.12,26.769216,-80.059845,Commercial,Reinforced Masonry,4
759155,FL,PALM BEACH COUNTY,750330,849273.77,26.772419,-80.069008,Residential,Masonry,1
913528,FL,PALM BEACH COUNTY,116640,90577.49,26.68687,-80.06162,Residential,Wood,1
507504,FL,PALM BEACH COUNTY,5177587.5,4499530.64,26.67926,-80.062782,Commercial,Reinforced Masonry,1
624521,FL,PALM BEACH COUNTY,1762897.5,2059000.82,26.67926,-80.062782,Residential,Masonry,1
808887,FL,PALM BEACH COUNTY,1289574,1361480.65,26.66124,-80.062477,Residential,Masonry,1
